Azimuth,Height,Distance,Average Intensity
148.0,-10.9,9.609077054728287,0.15657718
148.5,-10.9,9.611614157691935,0.20095493
149.0,-10.9,9.615310504490498,0.22040541
149.5,-10.9,9.621106546784118,0.22621712
150.0,-10.9,9.634017424882657,0.25010693
150.5,-10.9,9.624481977725459,0.26488292
151.0,-10.9,9.6324055276916,0.27835545
151.5,-10.9,9.639279218669909,0.27771044
152.0,-10.9,9.644738665838123,0.28415343
152.5,-10.9,9.644162200477876,0.2947826
153.0,-10.9,9.644686088969587,0.2952419
153.5,-10.9,9.653671414569091,0.30139664
154.0,-10.9,9.65430735770456,0.29764327
154.5,-10.9,9.658527991904542,0.3026052
155.0,-10.9,9.666453214260368,0.30172184
155.5,-10.9,9.665951308042134,0.29782492
156.0,-10.9,9.66833064464753,0.29838926
156.5,-10.9,9.673890077840444,0.31101328
157.0,-10.9,9.66616822620408,0.3090728
157.5,-10.9,9.678412987765801,0.3078378
158.0,-10.9,9.653415507148342,0.29874596
158.5,-10.9,9.398653521566468,0.3294215
159.0,-10.9,9.089372081701269,0.36950415
159.5,-10.9,9.082371768408427,0.36289388
160.0,-10.9,9.067487542111465,0.37267905
160.5,-10.9,9.029675824968702,0.37895268
161.0,-10.9,9.074168843859864,0.3756452
161.5,-10.9,9.071134152652029,0.38215685
162.0,-10.9,9.059588137346722,0.36390245
162.5,-10.9,9.039632813711007,0.38926283
163.0,-10.9,9.035848120933819,0.37639567
163.5,-10.9,9.053207144390802,0.35144848
164.0,-10.9,9.010312255812162,0.398239
164.5,-10.9,9.011930052906004,0.3867368
165.0,-10.9,9.090935368846754,0.39935812
165.5,-10.9,9.171754354534126,0.37238485
166.0,-10.9,9.1766883505919,0.3697394
166.5,-10.9,9.191279607734353,0.3817663
167.0,-10.9,9.219339972061567,0.3778896
167.5,-10.9,9.477883043038865,0.39024523
168.0,-10.9,9.4493136651864,0.15055795
168.5,-10.9,9.511596309530772,0.2516981
169.0,-10.9,9.7420724097015,0.25790322
169.5,-10.9,9.866485767298483,0.31349507
170.0,-10.9,8.689358579970508,0.2737301
170.5,-10.9,8.014138948472699,0.29719996
171.0,-10.9,8.023598480545946,0.2866981
171.5,-10.9,8.120035456913962,0.2915306
172.0,-10.9,7.963693311881514,0.3014474
172.5,-10.9,8.133873957610342,0.29317075
173.0,-10.9,7.866126104882661,0.30577472
173.5,-10.9,8.094287089182627,0.27223685
174.0,-10.9,7.964151732612723,0.26921874
174.5,-10.9,8.028099982951536,0.27119997
175.0,-10.9,8.071835538322071,0.26671875
175.5,-10.9,8.071608133351974,0.27243242
176.0,-10.9,8.193318727569514,0.26643836
176.5,-10.9,7.9729300587392995,0.29142863
177.0,-10.9,8.166748525881005,0.27859157
177.5,-10.9,7.934460792116884,0.30531248
178.0,-10.9,8.168465782178371,0.2963889
178.5,-10.9,7.993369213640097,0.31938457
179.0,-10.9,8.11945047721286,0.30166662
179.5,-10.9,8.092738206469363,0.31904766
-180.0,-10.8,7.87383856047636,0.39322096
-179.5,-10.8,7.900885099812092,0.41816965
-179.0,-10.8,7.8869135621328965,0.3928938
-178.5,-10.8,8.012602470572507,0.4114829
-178.0,-10.8,7.835583129512304,0.40765953
-177.5,-10.8,7.992273294822119,0.40656716
-177.0,-10.8,8.09352776743442,0.40450212
-176.5,-10.8,8.039740846662037,0.4062313
-176.0,-10.8,7.7649882610103,0.37346667
-175.5,-10.8,5.2229619952690705,0.39843512
-175.0,-10.8,5.222976520058681,0.38393518
-174.5,-10.8,5.236535080264265,0.35003844
-174.0,-10.8,5.235742690638615,0.4440171
-173.5,-10.8,5.235026162701253,0.44789475
-160.5,-10.8,8.656660562398812,0.2375
-160.0,-10.8,8.648519460905467,0.008513513
-159.5,-10.8,8.509469620770036,0.016250001
-159.0,-10.8,8.453283539236342,0.06046729
-158.5,-10.8,8.429110030217023,0.08113206
-158.0,-10.8,8.405712346165394,0.14291666
-157.5,-10.8,8.3350905296251,0.31857142
-157.0,-10.8,8.347637033843254,0.27666664
-156.5,-10.8,8.387226798651326,0.19857141
-156.0,-10.8,8.476726414461691,0.116875
-155.5,-10.8,8.48723592612021,0.13076924
-155.0,-10.8,8.499643807847201,0.16605262
-154.5,-10.8,8.538704481045976,0.18974358
-154.0,-10.8,8.309255652364522,0.25894737
-153.5,-10.8,8.337914916766522,0.40320003
-153.0,-10.8,8.375269827694904,0.43800002
-152.5,-10.8,8.41195660949953,0.3829412
-152.0,-10.8,8.227576387394842,0.57055557
-151.5,-10.8,8.276272843663483,0.4852941
-151.0,-10.8,8.357110643611106,0.4211111
-150.5,-10.8,8.356281347585272,0.49000004
-150.0,-10.8,8.265123696233125,0.46611112
-149.5,-10.8,8.339485200980876,0.3175
-149.0,-10.8,8.373068239718773,0.4111111
-148.5,-10.8,8.414704542240665,0.332
-148.0,-10.8,7.9959026911155355,0.38083336
-147.5,-10.8,8.214281981648355,0.2538889
-147.0,-10.8,8.206262727423177,0.027183099
-146.5,-10.8,8.159355220689894,0.10266666
-146.0,-10.8,8.115088878490926,0.626
-145.5,-10.8,8.174328886253111,0.27666667
-145.0,-10.8,7.942164227532382,0.23333335
-144.5,-10.8,8.007193494536093,0.013333333
-144.0,-10.8,8.107670528103501,0.025
-142.0,-10.8,7.737155682323897,0.0
-139.0,-10.8,5.247732488800793,0.145
-138.5,-10.8,5.261352957275691,0.22874174
-138.0,-10.8,5.253374639352185,0.23447762
-137.5,-10.8,5.241198413083944,0.25026935
-137.0,-10.8,5.230343245534079,0.27099997
-136.5,-10.8,5.225436500022221,0.29658824
-136.0,-10.8,5.214901721258455,0.29097793
-135.5,-10.8,5.21086121780779,0.2896
-135.0,-10.8,5.216256383806103,0.28338557
-134.5,-10.8,5.177104117970353,0.26558822
-134.0,-10.8,5.120905196859216,0.1708
-133.5,-10.8,5.151015758133486,0.16789472
-133.0,-10.8,5.175803003020588,0.15470588
-132.5,-10.8,5.176988899999838,0.10457627
-132.0,-10.8,5.206745737926031,0.20467392
-131.5,-10.8,5.106376993833809,0.25333336
-131.0,-10.8,5.074501321605708,0.174375
-130.5,-10.8,5.095223085447461,0.18142855
-130.0,-10.8,5.134646929061729,0.1694737
-129.5,-10.8,5.137129966011337,0.14857142
-129.0,-10.8,5.139633913805054,0.15941177
-128.5,-10.8,5.126010127162904,0.14684209
-128.0,-10.8,5.176154445295705,0.16333333
-127.5,-10.8,5.125174305474581,0.20375
-127.0,-10.8,5.0533077543610725,0.20833333
-126.5,-10.8,5.099959696618455,0.1875
-126.0,-10.8,5.078510364704391,0.11750001
-125.5,-10.8,5.116820945004287,0.14333333
-125.0,-10.8,5.124217929428353,0.114999995
-124.5,-10.8,5.157896735676223,0.13454546
-124.0,-10.8,5.045958509646376,0.11166667
-123.5,-10.8,5.145792440043274,0.15
-123.0,-10.8,5.057931766172779,0.089
-122.5,-10.8,5.167666955716024,0.114374995
-122.0,-10.8,5.097745366428734,0.10699999
-121.5,-10.8,5.155836188653352,0.13785714
-121.0,-10.8,5.135881728588312,0.058571428
-120.5,-10.8,5.066929676264078,0.04222222
-120.0,-10.8,5.076360341242092,0.040000003
-119.5,-10.8,5.100624208616166,0.02111111
-119.0,-10.8,4.8521307503397075,0.020000001
-118.5,-10.8,5.132562551492383,0.04222222
-118.0,-10.8,5.034622759810601,0.033749998
-117.5,-10.8,5.063813440170344,0.065714285
-117.0,-10.8,5.1220509977176585,0.025
-116.5,-10.8,5.1398491859589,0.01375
-116.0,-10.8,5.035931902427413,0.0
-115.5,-10.8,5.069357491158071,0.030000001
-115.0,-10.8,5.1410015673032,0.046666667
-114.5,-10.8,5.145310719342741,0.011666667
-114.0,-10.8,5.161925237608966,0.0045945947
-113.5,-10.8,5.182240025670558,0.006969697
-113.0,-10.8,5.184427604075476,0.0016153847
-112.5,-10.8,5.127711336911858,0.008363636
-112.0,-10.8,4.993696927204992,0.01
-111.5,-10.8,5.06520320596004,0.059000004
-111.0,-10.8,4.974576555147635,0.03909091
-110.5,-10.8,6.531432530631854,0.0575
-110.0,-10.8,6.680315677452677,0.04088235
-109.5,-10.8,4.957157636955975,0.07125
-109.0,-10.8,7.461539320955062,0.08897436
-108.5,-10.8,4.958621912625703,0.09329545
-108.0,-10.8,4.958828679727619,0.09171944
-107.5,-10.8,4.976558907813383,0.06812866
-107.0,-10.8,4.951683794037377,0.008695653
-22.5,-10.8,8.714652400150843,0.34666666
-21.5,-10.8,8.705888642150475,0.34187502
-13.5,-10.8,8.73132382963933,0.38
-13.0,-10.8,8.731334187717444,0.47
-12.5,-10.8,8.730901718483038,0.58
-9.5,-10.8,8.673000373698597,0.17
-7.0,-10.8,8.726625952835898,0.28
-6.5,-10.8,8.726315497913962,0.31275862
-6.0,-10.8,8.72936922133458,0.37884617
-5.5,-10.8,8.726424025123421,0.42965516
-5.0,-10.8,8.726199242979348,0.37999997
-4.5,-10.8,8.719098053538453,0.30363637
-4.0,-10.8,8.720486097151442,0.29341775
-3.5,-10.8,8.708559561066844,0.27314812
-3.0,-10.8,8.711919771968013,0.2840816
-2.5,-10.8,8.699579898604748,0.2774603
-2.0,-10.8,8.697943322311556,0.2830662
-1.5,-10.8,8.697807250895647,0.2736916
-1.0,-10.8,8.693066506767288,0.29612455
-0.5,-10.8,8.692936912096021,0.29783332
0.0,-10.8,8.674822622221956,0.28693452
0.5,-10.8,8.673213933603138,0.2976159
1.0,-10.8,8.66879910743681,0.31115276
1.5,-10.8,8.668056878677369,0.28215945
2.0,-10.8,8.664261489716534,0.30222514
2.5,-10.8,8.66054888201719,0.28983516
3.0,-10.8,8.660955339040193,0.30442306
3.5,-10.8,8.65924590099704,0.30097824
4.0,-10.8,8.667002325304967,0.29888526
4.5,-10.8,8.663075089396475,0.2836927
5.0,-10.8,8.667378361927128,0.28860465
5.5,-10.8,8.666897483387993,0.276117
6.0,-10.8,8.65813982244339,0.2704276
6.5,-10.8,8.669737008024555,0.27812332
7.0,-10.8,8.666434647562479,0.27271974
7.5,-10.8,8.651251977543774,0.23897105
8.0,-10.8,8.647135971475139,0.26452574
8.5,-10.8,8.642360200814949,0.27367213
9.0,-10.8,8.638834142833685,0.28718498
9.5,-10.8,8.638585892442398,0.25338873
10.0,-10.8,8.634111999541092,0.2646524
10.5,-10.8,8.628575207722887,0.2774426
11.0,-10.8,8.63226492496232,0.2773797
11.5,-10.8,8.670405227035864,0.2799662
12.0,-10.8,8.70794409809849,0.27071825
12.5,-10.8,8.67008857374641,0.36165243
13.0,-10.8,8.635150632022834,0.34689543
13.5,-10.8,8.638384313494562,0.2799196
14.0,-10.8,8.622021689290127,0.29016665
14.5,-10.8,8.59910123678368,0.3101052
15.0,-10.8,8.592843127882436,0.30447015
15.5,-10.8,8.58691294444953,0.2730481
16.0,-10.8,8.589383079214647,0.21764044
16.5,-10.8,8.576633491482022,0.28449368
17.0,-10.8,8.573302603231628,0.29935655
17.5,-10.8,8.57081277320553,0.30764118
18.0,-10.8,8.574955072398247,0.3029301
18.5,-10.8,8.573682270620361,0.2953465
19.0,-10.8,8.411559142629626,0.2580357
20.0,-10.8,8.186537470013919,0.12916666
20.5,-10.8,8.54542460655057,0.2986705
21.0,-10.8,8.55730488259713,0.3151212
21.5,-10.8,8.550964700363862,0.31078804
22.0,-10.8,8.53259083651238,0.3094098
22.5,-10.8,8.534489213907083,0.31166217
23.0,-10.8,8.54529857588204,0.3210738
23.5,-10.8,8.56447489446427,0.2503158
24.0,-10.8,8.574474404406722,0.24549669
24.5,-10.8,8.510965734876303,0.27687165
25.0,-10.8,8.50505993902455,0.32539102
25.5,-10.8,8.533840705164218,0.31706622
26.0,-10.8,8.551568311332957,0.31729943
26.5,-10.8,8.576407494434655,0.30948216
27.0,-10.8,8.581646043287298,0.3113513
27.5,-10.8,8.58593387438814,0.29513332
28.0,-10.8,8.587414679655136,0.31270048
28.5,-10.8,8.591317648241091,0.2988158
29.0,-10.8,8.591567478472689,0.30700532
29.5,-10.8,8.598008162990155,0.30534247
30.0,-10.8,8.598136590339351,0.31483972
30.5,-10.8,8.60276962009153,0.29637602
31.0,-10.8,8.608316429208354,0.30396718
31.5,-10.8,8.610613051241797,0.2978342
32.0,-10.8,8.61704174884197,0.29451504
32.5,-10.8,8.616121599805206,0.28831133
33.0,-10.8,8.614143233634028,0.28108552
33.5,-10.8,8.619154365556886,0.26237467
34.0,-10.8,8.61637072833701,0.24880223
34.5,-10.8,8.62036407893177,0.25012618
35.0,-10.8,8.614183022994155,0.23528768
35.5,-10.8,8.621956940194824,0.22012988
36.0,-10.8,8.6223444069164,0.21596776
36.5,-10.8,8.627278225166508,0.23540269
37.0,-10.8,8.640588667678179,0.20957448
37.5,-10.8,8.636328041071994,0.22105612
38.0,-10.8,8.633680525533247,0.21466666
38.5,-10.8,8.64133189438911,0.22311296
39.0,-10.8,8.641703338321788,0.21520635
39.5,-10.8,8.640038015127285,0.21584241
40.0,-10.8,8.640035548192767,0.22958064
40.5,-10.8,8.643055263692865,0.22445041
41.0,-10.8,8.638831254457225,0.23440002
41.5,-10.8,8.64584510758275,0.23421751
42.0,-10.8,8.63726707095996,0.24113335
42.5,-10.8,8.650025883530542,0.23965608
43.0,-10.8,8.650383772308073,0.2398338
43.5,-10.8,8.65696405546454,0.25686085
44.0,-10.8,8.673671589631804,0.26777777
44.5,-10.8,8.6675139351641,0.2922951
45.0,-10.8,8.6719244022713,0.3310685
45.5,-10.8,8.675360497330505,0.25892735
46.0,-10.8,8.677544265428407,0.22972529
46.5,-10.8,8.680699371511993,0.22541045
47.0,-10.8,8.683449842525672,0.23678899
47.5,-10.8,8.691643379560547,0.23635781
48.0,-10.8,8.687746339275053,0.23340426
48.5,-10.8,8.697122825584835,0.2196842
49.0,-10.8,8.69682570198982,0.21339901
49.5,-10.8,8.696643052201606,0.22493829
50.0,-10.8,8.697878547452467,0.21130435
50.5,-10.8,8.712695886811323,0.2235484
51.0,-10.8,8.706893613567628,0.22506411
51.5,-10.8,8.707310261355635,0.22600001
52.0,-10.8,8.707409704492127,0.21707445
52.5,-10.8,8.703763042268484,0.21364705
53.0,-10.8,8.708257048016488,0.20453273
53.5,-10.8,8.71435187544947,0.20875001
54.0,-10.8,8.714536749958366,0.19074629
54.5,-10.8,8.71470845470705,0.21900827
55.0,-10.8,8.71387848547885,0.2179845
55.5,-10.8,8.724753671261485,0.19957143
56.0,-10.8,8.725798471078097,0.20826921
56.5,-10.8,8.725660554263444,0.20385964
57.0,-10.8,8.72806394276136,0.21384618
57.5,-10.8,8.731151690814611,0.21666668
170.0,-10.8,5.2113189328613165,0.38333333
170.5,-10.8,5.230967255211344,0.4157619
171.0,-10.8,5.253662034112657,0.40836653
171.5,-10.8,5.210036517248887,0.38111115
172.0,-10.8,5.228354434658375,0.3877255
172.5,-10.8,5.220979769131131,0.37943548
173.0,-10.8,8.098147216631792,0.40207967
173.5,-10.8,7.815610994579847,0.40320313
174.0,-10.8,7.918057435146678,0.3927876
174.5,-10.8,8.020283887950459,0.397434
175.0,-10.8,7.887641327517077,0.4046288
175.5,-10.8,7.952053891948557,0.38635337
176.0,-10.8,7.9419643766522405,0.40049586
176.5,-10.8,7.87598781854133,0.388254
177.0,-10.8,7.919195060893103,0.39652672
177.5,-10.8,7.822713043097041,0.3824138
178.0,-10.8,7.970987226756362,0.39540228
178.5,-10.8,7.771500442857763,0.3921983
179.0,-10.8,7.917348293415821,0.39382577
179.5,-10.8,7.838425717715046,0.39797413
-180.0,-10.7,7.342099711775701,0.051666666
-179.5,-10.7,7.323091062880269,0.12166667
-179.0,-10.7,7.27300329897734,0.18
-178.5,-10.7,7.332162972557392,0.07142857
-178.0,-10.7,7.293024252360904,0.04625
-177.5,-10.7,7.307637437281159,0.1525
-177.0,-10.7,7.315030098421671,0.07666666
-176.5,-10.7,7.354440810581927,0.02
-176.0,-10.7,7.524682489207584,0.28
-175.5,-10.7,7.138030500939791,0.235
-158.0,-10.7,7.695889605460817,0.075306125
-157.5,-10.7,7.685097160566503,0.09593406
-157.0,-10.7,7.665979593721305,0.053888887
-156.5,-10.7,7.655741000339908,0.1508738
-156.0,-10.7,7.6505506455933565,0.20521277
-155.5,-10.7,7.5279291120894305,0.56273586
-155.0,-10.7,7.537374672627876,0.4056044
-154.5,-10.7,7.557396102329615,0.38252342
-154.0,-10.7,7.619166180534936,0.37295455
-153.5,-10.7,7.556137158063923,0.32914063
-153.0,-10.7,7.603482477667474,0.31805557
-152.5,-10.7,7.632385333647204,0.29362962
-152.0,-10.7,7.569228906094683,0.30634922
-151.5,-10.7,7.595997919127818,0.31449997
-151.0,-10.7,7.562210303360098,0.40089554
-150.5,-10.7,7.622791295585944,0.72583336
-150.0,-10.7,7.6550817720773905,0.9089813
-149.5,-10.7,7.624552920093779,0.9259767
-149.0,-10.7,7.605797084131783,0.88980377
-148.5,-10.7,7.63862942053566,0.3646809
-148.0,-10.7,7.643072243098437,0.28077778
-147.5,-10.7,7.6409087331168815,0.2688889
-147.0,-10.7,7.56380752317799,0.2164706
-146.5,-10.7,7.471937170018462,0.47833332
-146.0,-10.7,7.163178631309925,0.174
-145.5,-10.7,7.48684132407852,0.2685714
-145.0,-10.7,7.229303070335254,0.11333334
-144.5,-10.7,7.225882219266612,0.085
-144.0,-10.7,7.253131652042855,0.08833333
-143.5,-10.7,7.309299720050809,0.135
-143.0,-10.7,7.354882126975568,0.14666668
-142.5,-10.7,7.417837439995637,0.095000006
-142.0,-10.7,7.1709231563978495,0.18
-141.5,-10.7,7.221410162477812,0.12666667
-141.0,-10.7,7.278665390506757,0.093333334
-140.5,-10.7,7.364122821078492,0.013333333
-140.0,-10.7,7.421269898303862,0.0
-139.5,-10.7,7.041434964703316,0.0
-139.0,-10.7,7.069641271360171,0.0
-138.5,-10.7,7.103234301614488,0.0
-138.0,-10.7,7.159003578846415,0.04
-137.0,-10.7,4.854440563603179,0.0
-136.5,-10.7,4.865285963263947,0.0
-136.0,-10.7,4.860904664144641,0.0
-135.5,-10.7,4.876704474032307,0.0
-135.0,-10.7,4.82145588912367,0.028
-134.5,-10.7,4.876583518596082,0.28055945
-134.0,-10.7,4.879255030238041,0.2527234
-133.5,-10.7,4.870925011358563,0.1838908
-133.0,-10.7,4.850393365220754,0.0132083325
-132.5,-10.7,4.8694560960018105,0.024038458
-132.0,-10.7,4.831472499798679,0.192
-131.5,-10.7,4.799336028073578,0.19357142
-131.0,-10.7,4.794201209703072,0.19142857
-130.5,-10.7,4.7557538137290205,0.21555556
-130.0,-10.7,4.781126966465385,0.24771428
-129.5,-10.7,4.766093333632937,0.255
-129.0,-10.7,4.7666520750975,0.20939395
-128.5,-10.7,4.783434048684826,0.21589744
-128.0,-10.7,4.833820384332689,0.24242859
-127.5,-10.7,4.812025277720853,0.25660193
-127.0,-10.7,4.799066784310882,0.2617112
-126.5,-10.7,4.801665334993344,0.27491227
-126.0,-10.7,4.833314183701084,0.28726533
-125.5,-10.7,4.7975071492836365,0.2944
-125.0,-10.7,4.803671003683532,0.287076
-124.5,-10.7,4.76800172931859,0.29525
-124.0,-10.7,4.8148041284349485,0.28454545
-123.5,-10.7,4.814334428630766,0.2907853
-123.0,-10.7,4.787835991870027,0.2807627
-122.5,-10.7,4.775542902007406,0.31547365
-122.0,-10.7,4.755811789429926,0.32299998
-121.5,-10.7,4.813910508433343,0.275
-121.0,-10.7,4.749463631664725,0.0
-120.5,-10.7,4.851187265862224,0.0
-120.0,-10.7,4.833959838714172,0.0
-119.0,-10.7,4.757239371566944,0.0
-118.5,-10.7,4.831251843426526,0.0
-118.0,-10.7,4.849524261485197,0.0
-117.5,-10.7,4.886321786791918,0.0
-117.0,-10.7,4.788893017060482,0.0
-116.5,-10.7,4.856206469230112,0.0
-115.0,-10.7,4.80650374131881,0.0
-114.5,-10.7,4.857451576536036,0.0
-114.0,-10.7,4.7987007629876475,0.0
-113.5,-10.7,4.846079323539266,0.0
-113.0,-10.7,4.847286921820281,0.0
-112.5,-10.7,4.828217357241271,0.0
-112.0,-10.7,4.817747589109257,0.0
-111.5,-10.7,4.830744462203896,0.0
-111.0,-10.7,7.135602658534888,0.0
-110.5,-10.7,6.712834132367543,0.0013157894
-110.0,-10.7,6.468781571891215,0.0015517242
-109.5,-10.7,6.35285224984274,0.06146227
-109.0,-10.7,6.338673047631606,0.19872247
-108.5,-10.7,6.2715902714054925,0.12347339
-108.0,-10.7,7.330121420103698,0.36993733
-107.5,-10.7,7.415821263983589,0.19502704
-107.0,-10.7,7.105394260238115,0.010797872
-106.5,-10.7,7.480680306381193,0.0
-106.0,-10.7,7.363122501994761,0.0
-105.5,-10.7,7.355404275425436,0.0
-105.0,-10.7,7.342482044526561,0.0
-104.5,-10.7,7.3203007301283955,0.0
-104.0,-10.7,7.305135731045167,0.0
-103.5,-10.7,7.2885451783759745,0.0
-103.0,-10.7,7.283160135925768,0.0
-102.5,-10.7,7.267808800799089,0.0
-102.0,-10.7,7.2614521998170485,0.0
-101.5,-10.7,7.240955195895566,0.0
-101.0,-10.7,7.230470511947586,0.0
-100.5,-10.7,7.218787270702619,0.0
-100.0,-10.7,7.208408837389702,0.0
-99.5,-10.7,7.200330554478797,0.0
-99.0,-10.7,7.184173328731917,0.0
-98.5,-10.7,7.182496697094877,0.0
-98.0,-10.7,7.167423237693931,0.0
-97.5,-10.7,7.170710441252857,0.0
-97.0,-10.7,7.16123094805297,0.0
-96.5,-10.7,7.141948342419244,0.0
-96.0,-10.7,7.140579423802297,0.0
-95.5,-10.7,7.138313006610737,0.0
-95.0,-10.7,7.12703654353621,0.0
-94.5,-10.7,7.1316765863337706,0.0
-94.0,-10.7,7.124413500346565,0.0
-93.5,-10.7,7.115348406517243,0.0
-93.0,-10.7,7.137901470682328,0.0
-92.5,-10.7,7.105086016154708,0.0
-92.0,-10.7,7.102358674443347,0.0
-91.5,-10.7,7.374280038457983,0.003619303
-91.0,-10.7,7.369915296023843,0.117394365
-90.5,-10.7,7.3368680627946565,0.0027272727
-90.0,-10.7,7.13430109411418,0.0013576159
-89.5,-10.7,7.135504731762082,0.0
-89.0,-10.7,7.1295267060810374,9.8039214e-05
-88.5,-10.7,7.127290387066976,0.0009677419
-88.0,-10.7,7.332242248201487,0.0044864863
-87.5,-10.7,7.307292355193523,0.13234694
-87.0,-10.7,7.297272918102932,0.00074626866
-84.5,-10.7,7.614455266566071,0.05
19.0,-10.7,7.733793037212214,0.23849674
19.5,-10.7,7.652903106380927,0.31447715
20.0,-10.7,7.73294455912069,0.26100916
172.0,-10.7,6.957502591240582,0.27
172.5,-10.7,7.1262735508549016,0.102
173.0,-10.7,7.356643131995226,0.12333335
173.5,-10.7,7.354338243478685,0.1525
174.0,-10.7,7.335632709338584,0.13
174.5,-10.7,7.334029007754018,0.06714285
175.0,-10.7,7.356206718811675,0.10166667
175.5,-10.7,7.348616238131992,0.10666666
176.0,-10.7,7.3537353333352256,0.07
176.5,-10.7,7.356183041627408,0.07
177.0,-10.7,7.351723905360011,0.13
177.5,-10.7,7.33832821731282,0.044999998
178.0,-10.7,7.27749351778704,0.09428571
178.5,-10.7,7.3458610381414156,0.085
179.0,-10.7,7.322223122153079,0.08166667
179.5,-10.7,7.347847404089479,0.054999996
-180.0,-10.6,6.694778714488092,0.10166667
-179.5,-10.6,6.702354349412066,0.16666667
-179.0,-10.6,6.804477886738497,0.44
-178.5,-10.6,6.749644190530923,0.33833334
-178.0,-10.6,6.81766572140461,0.1375
-177.5,-10.6,6.677581354098139,0.25
-177.0,-10.6,6.683850928010958,0.07
-176.5,-10.6,6.783712076664848,0.21200001
-176.0,-10.6,6.7819610563822454,0.268
-175.5,-10.6,6.727105539941583,0.20666666
-175.0,-10.6,6.821594212401737,0.08
-151.0,-10.6,6.960645425200108,0.17
-150.5,-10.6,6.930948664559782,0.12149999
-150.0,-10.6,6.844233625438362,0.10740742
-149.5,-10.6,6.759006130249258,0.13250001
-149.0,-10.6,6.719991505735356,0.12586209
-148.5,-10.6,6.710500233466294,0.17857143
-148.0,-10.6,6.766790530047785,0.14611112
-147.5,-10.6,6.6963769274385445,0.17357142
-147.0,-10.6,6.694259291353223,0.1075
-146.5,-10.6,6.662272608856208,0.082
-146.0,-10.6,6.748591588752396,0.035
-145.5,-10.6,6.572061814919029,0.0
-145.0,-10.6,6.501376852608983,0.24
-144.5,-10.6,6.599390879960408,0.17666666
-144.0,-10.6,6.692968751129729,0.10999999
-143.5,-10.6,6.6826924383176705,0.0
-143.0,-10.6,6.637333858818643,0.0
-142.5,-10.6,6.639476230466749,0.093333334
-142.0,-10.6,6.804765124841651,0.0
-141.5,-10.6,6.739570851721304,0.0
-141.0,-10.6,6.826419508204721,0.0
-140.5,-10.6,6.668483260437077,0.0
-140.0,-10.6,6.670249835533931,0.054999996
-139.5,-10.6,6.727226134139501,0.05
-139.0,-10.6,6.51166764386415,0.0
-138.5,-10.6,6.555264743121847,0.0
-138.0,-10.6,6.5915401746987925,0.06333333
-137.5,-10.6,6.772654177760506,0.046666667
-137.0,-10.6,6.875166047287338,0.29
-136.5,-10.6,6.841358313820339,0.085
-136.0,-10.6,6.659380951010059,0.045
-135.5,-10.6,6.49530362683238,0.155
-135.0,-10.6,6.500468317456442,0.043333333
-134.5,-10.6,6.6004296301917424,0.445
-134.0,-10.6,6.755465024699192,0.07
-133.0,-10.6,4.514259502728127,0.11
-132.5,-10.6,5.512462753974571,0.046666667
-132.0,-10.6,5.50044579303572,0.04
-131.5,-10.6,4.568255475393629,0.0
-131.0,-10.6,4.505173019031781,0.0
-130.5,-10.6,4.425865437101985,0.0
-130.0,-10.6,4.522912153075257,0.20066667
-129.5,-10.6,4.53539725986238,0.25473684
-129.0,-10.6,4.5341664737166365,0.2860465
-128.5,-10.6,4.52277175886347,0.26288137
-128.0,-10.6,4.507244879452095,0.2710215
-127.5,-10.6,4.5126456023451675,0.27784884
-127.0,-10.6,4.5166532779865385,0.05280702
-126.5,-10.6,4.504914133579902,0.21999998
-126.0,-10.6,4.3533089859301555,0.325
-125.5,-10.6,4.4857975140339645,0.23550001
-125.0,-10.6,4.523241537435196,0.2770588
-124.5,-10.6,4.5528454219433,0.29907313
-124.0,-10.6,4.541542963193384,0.3275
-123.5,-10.6,4.536310519319866,0.32786885
-123.0,-10.6,4.360561643770327,0.023333333
-122.0,-10.6,4.404709819195992,0.0425
-121.5,-10.6,4.346471261852208,0.0
-117.0,-10.6,4.306488132642475,0.0
171.5,-10.6,6.517157283518841,0.345
172.0,-10.6,6.531402968951703,0.33600003
172.5,-10.6,6.723933888370744,0.3866667
173.0,-10.6,6.562316167587059,0.32
173.5,-10.6,6.531432589814395,0.334
174.0,-10.6,6.811411717569056,0.2
174.5,-10.6,6.782408076323174,0.27
175.0,-10.6,6.738187079623837,0.47666666
175.5,-10.6,6.7511691819553095,0.18599999
176.0,-10.6,6.6971539196895655,0.061666667
176.5,-10.6,6.719081917602777,0.08666667
177.0,-10.6,6.7114113406842035,0.11000001
177.5,-10.6,6.681327118756832,0.123333335
178.0,-10.6,6.74059233233364,0.178
178.5,-10.6,6.68485418917553,0.11666667
179.0,-10.6,6.682315905521683,0.083333336
179.5,-10.6,6.70193292062122,0.08833334
-180.0,-10.5,6.128215283069151,0.38099998
-179.5,-10.5,6.131556411751705,0.395
-179.0,-10.5,6.13950067990203,0.37600002
-178.5,-10.5,6.145210513065249,0.377
-178.0,-10.5,6.147353049278383,0.3742857
-177.5,-10.5,6.134013938693796,0.3761538
-177.0,-10.5,6.11077179537684,0.367
-176.5,-10.5,6.138478230289781,0.3707692
-176.0,-10.5,6.152093768968523,0.36499998
-175.5,-10.5,6.159507054793531,0.34384614
-175.0,-10.5,6.169580132504819,0.11285714
-174.5,-10.5,6.082975453817909,0.0475
-147.5,-10.5,6.330631824549987,0.13733333
